UN Region,Sex,Age Group,Cause,Value,Low,High
Sub-Saharan Africa,Male,80+,Stroke,3998.72107,2089.66928,6055.63587
Sub-Saharan Africa,Male,All,Stroke,28723.41513,14936.14154,43364.6855
Sub-Saharan Africa,Male,25-29,Chronic obstructive pulmonary disease,50.0581,18.79203,94.93693
Sub-Saharan Africa,Male,30-34,Chronic obstructive pulmonary disease,76.07967,27.94308,142.93981
Sub-Saharan Africa,Male,35-39,Chronic obstructive pulmonary disease,84.29761,30.55755,162.41152
Sub-Saharan Africa,Male,40-44,Chronic obstructive pulmonary disease,170.06013,62.44008,323.68275
Sub-Saharan Africa,Male,45-49,Chronic obstructive pulmonary disease,271.1843,98.63881,531.10334
Sub-Saharan Africa,Male,50-54,Chronic obstructive pulmonary disease,502.54439,186.36182,956.88034
Sub-Saharan Africa,Male,55-59,Chronic obstructive pulmonary disease,758.5106,275.93397,1474.52046
Sub-Saharan Africa,Male,60-64,Chronic obstructive pulmonary disease,1197.90266,440.53736,2319.89034
Sub-Saharan Africa,Male,65-69,Chronic obstructive pulmonary disease,1595.55615,589.92267,3103.97551
Sub-Saharan Africa,Male,70-74,Chronic obstructive pulmonary disease,2084.44055,776.37157,4064.17109
Sub-Saharan Africa,Male,75-79,Chronic obstructive pulmonary disease,1643.25426,607.40869,3180.90089
Sub-Saharan Africa,Male,80+,Chronic obstructive pulmonary disease,1891.30075,693.77776,3659.49989
Sub-Saharan Africa,Male,25-29,Stroke,246.33153,128.55739,369.72811
Sub-Saharan Africa,Male,30-34,Stroke,327.94633,168.94524,492.88816
Sub-Saharan Africa,Male,35-39,Stroke,484.56054,250.69779,730.20129
Sub-Saharan Africa,Male,40-44,Stroke,979.35939,508.81983,1481.52053
Sub-Saharan Africa,Male,45-49,Stroke,1355.60939,704.78916,2035.3306
Sub-Saharan Africa,Male,50-54,Stroke,2117.71494,1099.90324,3196.0132
Sub-Saharan Africa,Male,80+,"Trachea, bronchus, lung cancers",96.20492,51.15008,154.36189
Sub-Saharan Africa,Male,All,"Trachea, bronchus, lung cancers",1260.09691,710.60716,1968.90736
Western Asia,Both,25-29,Ischaemic heart disease,256.35419,176.28885,325.49638
Western Asia,Both,30-34,Ischaemic heart disease,558.23993,385.92385,708.27894
Western Asia,Both,35-39,Ischaemic heart disease,954.43736,656.44611,1213.47903
Western Asia,Both,40-44,Ischaemic heart disease,1819.38415,1247.92545,2318.35866
Sub-Saharan Africa,Male,25-29,Lower respiratory infections,851.58094,521.84567,1211.11962
Sub-Saharan Africa,Male,30-34,Lower respiratory infections,1029.3714,625.15771,1463.66789
Sub-Saharan Africa,Male,35-39,Lower respiratory infections,1284.12664,781.15157,1823.18943
Sub-Saharan Africa,Male,40-44,Lower respiratory infections,1556.31078,935.10163,2221.1651
Sub-Saharan Africa,Male,45-49,Lower respiratory infections,2141.84294,1307.00846,3052.57562
Sub-Saharan Africa,Male,50-54,Lower respiratory infections,2515.16365,1527.24578,3591.34053
Sub-Saharan Africa,Male,55-59,Lower respiratory infections,3336.88292,2059.18573,4738.18598
Sub-Saharan Africa,Male,60-64,Lower respiratory infections,4181.20945,2584.56383,5918.07186
Sub-Saharan Africa,Male,65-69,Lower respiratory infections,4676.34545,2935.34249,6562.39003
Sub-Saharan Africa,Male,70-74,Lower respiratory infections,5228.79691,3303.31905,7340.45026
Sub-Saharan Africa,Male,75-79,Lower respiratory infections,4666.08318,2910.55274,6604.35165
Sub-Saharan Africa,Male,80+,Lower respiratory infections,5833.57159,3556.48623,8346.87231
Sub-Saharan Africa,Male,All,Lower respiratory infections,89968.57041,57781.11461,124352.3889
Sub-Saharan Africa,Male,25-29,"Trachea, bronchus, lung cancers",5.01647,2.71069,7.91145
Sub-Saharan Africa,Male,30-34,"Trachea, bronchus, lung cancers",11.21143,6.22168,17.4872
Sub-Saharan Africa,Male,35-39,"Trachea, bronchus, lung cancers",21.38835,12.21306,32.97343
Sub-Saharan Africa,Male,40-44,"Trachea, bronchus, lung cancers",56.52859,32.9068,87.437
Sub-Saharan Africa,Male,45-49,"Trachea, bronchus, lung cancers",103.46808,59.98688,159.20714
Sub-Saharan Africa,Male,50-54,"Trachea, bronchus, lung cancers",146.10395,84.51786,226.11694
Sub-Saharan Africa,Male,55-59,"Trachea, bronchus, lung cancers",177.59294,101.62282,277.45249
Sub-Saharan Africa,Male,60-64,"Trachea, bronchus, lung cancers",190.8819,108.09107,298.89375
Sub-Saharan Africa,Male,65-69,"Trachea, bronchus, lung cancers",182.87605,102.47246,287.33122
Sub-Saharan Africa,Male,70-74,"Trachea, bronchus, lung cancers",153.87799,84.43594,241.99436
Sub-Saharan Africa,Male,75-79,"Trachea, bronchus, lung cancers",114.94624,62.42913,183.46938
Western Asia,Both,50-54,Ischaemic heart disease,4372.82962,2974.13693,5533.80235
Western Asia,Both,40-44,Chronic obstructive pulmonary disease,87.91018,35.38529,159.36957
Western Asia,Both,45-49,Chronic obstructive pulmonary disease,137.35086,54.84781,249.23414
Western Asia,Both,50-54,Chronic obstructive pulmonary disease,210.80822,81.58805,389.38494
Western Asia,Both,55-59,Chronic obstructive pulmonary disease,334.92219,127.23754,626.2776
Western Asia,Both,60-64,Chronic obstructive pulmonary disease,534.32046,199.29054,1013.7847
Western Asia,Both,55-59,Ischaemic heart disease,5759.02371,3926.26863,7285.45233
Western Asia,Both,60-64,Ischaemic heart disease,7112.69581,4829.86319,8992.02589
Western Asia,Both,65-69,Ischaemic heart disease,8330.10046,5634.24245,10523.56746
Western Asia,Both,70-74,Ischaemic heart disease,8306.35038,5607.8905,10516.09733
Western Asia,Both,75-79,Ischaemic heart disease,9618.88913,6418.1688,12176.22409
Western Asia,Both,80+,Ischaemic heart disease,24210.59982,16041.39615,30555.23351
Western Asia,Both,All,Ischaemic heart disease,74393.80767,49967.88693,93831.94182
Western Asia,Both,25-29,Stroke,126.10132,66.72337,190.16596
Western Asia,Both,30-34,Stroke,185.42107,99.24775,281.05911
Western Asia,Both,35-39,Stroke,318.66018,172.44721,486.45031
Western Asia,Both,40-44,Stroke,534.7506,290.01952,814.88026
Western Asia,Both,45-49,Stroke,766.19075,410.02565,1163.23168
Western Asia,Both,50-54,Stroke,1030.43565,551.14372,1562.676
Western Asia,Both,55-59,Stroke,1346.26693,700.91678,2037.63669
Western Asia,Both,60-64,Stroke,1801.12815,938.46601,2724.44001
Western Asia,Both,65-69,Stroke,2347.22817,1227.11829,3556.0654
Western Asia,Both,70-74,Stroke,2628.95208,1368.64531,3972.20033
Western Asia,Both,75-79,Stroke,3403.37108,1755.0682,5116.5326
Western Asia,Both,80+,Stroke,8021.57424,4122.39778,12039.12172
Western Asia,Both,All,Stroke,22510.08022,11588.68542,33982.18956
Western Asia,Both,25-29,Chronic obstructive pulmonary disease,26.6283,10.56968,48.82639
Western Asia,Both,30-34,Chronic obstructive pulmonary disease,42.46338,17.16107,77.248
Western Asia,Both,35-39,Chronic obstructive pulmonary disease,57.16479,23.14863,103.86479
Western Asia,Both,45-49,Ischaemic heart disease,3094.90312,2118.17629,3933.6649
Western Asia,Both,65-69,Chronic obstructive pulmonary disease,738.1937,272.25931,1415.17302
Western Asia,Both,35-39,"Trachea, bronchus, lung cancers",42.14334,25.03124,64.29156
Western Asia,Both,40-44,"Trachea, bronchus, lung cancers",105.22941,60.98311,161.41785
Western Asia,Both,45-49,"Trachea, bronchus, lung cancers",259.86203,151.06759,402.14579
Western Asia,Both,50-54,"Trachea, bronchus, lung cancers",483.83193,281.71281,747.42421
Western Asia,Both,55-59,"Trachea, bronchus, lung cancers",740.79726,430.96126,1141.22627
Western Asia,Both,60-64,"Trachea, bronchus, lung cancers",905.16973,525.97012,1398.45143
Western Asia,Both,70-74,Chronic obstructive pulmonary disease,952.13558,345.09356,1845.36026
Western Asia,Both,75-79,Chronic obstructive pulmonary disease,1191.79272,435.01822,2313.0265
Western Asia,Both,80+,Chronic obstructive pulmonary disease,2710.61562,965.45588,5302.21852
Western Asia,Both,All,Chronic obstructive pulmonary disease,7024.30599,2583.36964,13536.8262
Western Asia,Both,0-4,Lower respiratory infections,3117.87982,1778.50092,4405.14942
Western Asia,Both,5-9,Lower respiratory infections,192.88411,117.57265,267.08095
Western Asia,Both,10-14,Lower respiratory infections,172.43494,101.00441,240.05621
Western Asia,Both,15-19,Lower respiratory infections,87.6243,56.00278,119.45242
Western Asia,Both,20-24,Lower respiratory infections,104.7577,69.72001,140.51931
Western Asia,Both,25-29,Lower respiratory infections,131.3163,89.85243,175.02134
Western Asia,Both,30-34,Lower respiratory infections,168.09561,118.60501,220.74339
Western Asia,Both,35-39,Lower respiratory infections,211.53966,151.38885,277.94383
Western Asia,Both,40-44,Lower respiratory infections,287.00111,205.99193,375.84343
Western Asia,Both,45-49,Lower respiratory infections,330.95525,237.81162,434.14851
Western Asia,Both,50-54,Lower respiratory infections,371.89736,264.82111,490.01466
Western Asia,Both,55-59,Lower respiratory infections,451.43222,315.01207,596.79593
Western Asia,Both,60-64,Lower respiratory infections,583.33749,396.68944,774.62649
Western Asia,Both,65-69,Lower respiratory infections,674.26383,453.73986,898.86969
Western Asia,Both,70-74,Lower respiratory infections,806.2351,531.34436,1093.64417
Western Asia,Both,75-79,Lower respiratory infections,1015.60885,671.57629,1381.7639
Western Asia,Both,80+,Lower respiratory infections,2957.79478,1883.81613,4082.47135
Western Asia,Both,All,Lower respiratory infections,11665.05842,7652.6082,15784.43395
Western Asia,Both,25-29,"Trachea, bronchus, lung cancers",9.51921,5.68369,14.45516
Western Asia,Both,30-34,"Trachea, bronchus, lung cancers",15.64147,9.29466,23.72328
Western Asia,Both,65-69,"Trachea, bronchus, lung cancers",930.14266,538.66829,1443.57453
Western Asia,Female,55-59,Stroke,541.61962,281.30317,826.97011
Western Asia,Female,60-64,Stroke,750.67719,390.40007,1138.14785
Western Asia,Female,65-69,Stroke,1087.65585,568.62067,1646.18136
Western Asia,Female,70-74,Stroke,1322.24351,686.20335,1993.79866
Western Asia,Female,75-79,Stroke,1866.56453,963.65609,2807.94519
Western Asia,Female,80+,Stroke,5230.05001,2673.87393,7852.66869
Western Asia,Both,70-74,"Trachea, bronchus, lung cancers",775.00757,446.75567,1204.20086
Western Asia,Both,75-79,"Trachea, bronchus, lung cancers",600.62719,346.63703,931.67554
Western Asia,Both,80+,"Trachea, bronchus, lung cancers",656.38918,377.54458,1025.77536
Western Asia,Both,All,"Trachea, bronchus, lung cancers",5524.361,3202.2934,8580.5001
Western Asia,Female,25-29,Ischaemic heart disease,84.77892,58.04927,108.41839
Western Asia,Female,30-34,Ischaemic heart disease,173.97054,120.08957,221.81106
Western Asia,Female,35-39,Ischaemic heart disease,244.01869,168.42336,310.94234
Western Asia,Female,40-44,Ischaemic heart disease,431.07449,297.07259,549.16046
Western Asia,Female,45-49,Ischaemic heart disease,777.87371,536.11694,989.45015
Western Asia,Female,50-54,Ischaemic heart disease,1123.31523,773.09856,1426.42008
Western Asia,Female,55-59,Ischaemic heart disease,1570.54365,1076.60425,1995.31773
Western Asia,Female,60-64,Ischaemic heart disease,2290.40341,1554.37746,2910.92075
Western Asia,Female,65-69,Ischaemic heart disease,3211.14235,2176.18525,4057.80661
Western Asia,Female,70-74,Ischaemic heart disease,3586.41536,2415.98789,4540.02012
Western Asia,Female,75-79,Ischaemic heart disease,4808.75285,3207.94399,6087.40071
Western Asia,Female,80+,Ischaemic heart disease,15009.46004,9926.78258,18971.18959
Western Asia,Female,All,Ischaemic heart disease,33311.74923,22299.77022,42095.98464
Western Asia,Female,25-29,Stroke,49.26148,26.11251,74.94251
Western Asia,Female,30-34,Stroke,76.51078,40.58166,115.2343
Western Asia,Female,35-39,Stroke,135.79737,72.79547,206.99871
Western Asia,Female,40-44,Stroke,228.41219,123.2645,347.66683
Western Asia,Female,45-49,Stroke,303.11628,163.47739,461.22287
Western Asia,Female,50-54,Stroke,407.6655,215.66574,613.92894
Western Asia,Female,All,Stroke,11999.57432,6184.38799,18065.89774
Western Asia,Female,55-59,Lower respiratory infections,155.10754,106.14048,205.61563
Western Asia,Female,60-64,Lower respiratory infections,201.24502,135.23935,268.47192
Western Asia,Female,65-69,Lower respiratory infections,273.79707,183.6923,367.86567
Western Asia,Female,70-74,Lower respiratory infections,345.86706,226.28878,471.00982
Western Asia,Female,75-79,Lower respiratory infections,476.6599,310.38768,653.19382
Western Asia,Female,80+,Lower respiratory infections,1720.68935,1094.44058,2387.91336
Western Asia,Female,25-29,Chronic obstructive pulmonary disease,8.19248,3.16441,15.27158
Western Asia,Female,30-34,Chronic obstructive pulmonary disease,13.39531,5.33472,24.61596
Western Asia,Female,35-39,Chronic obstructive pulmonary disease,21.64201,8.67602,39.50973
Western Asia,Female,35-39,"Trachea, bronchus, lung cancers",13.31242,7.92975,20.29237
Western Asia,Female,40-44,"Trachea, bronchus, lung cancers",26.49301,15.45552,40.75159
Western Asia,Female,45-49,"Trachea, bronchus, lung cancers",47.69351,27.72795,73.87041
Western Asia,Female,50-54,"Trachea, bronchus, lung cancers",79.8388,46.91257,122.94027
Western Asia,Female,55-59,"Trachea, bronchus, lung cancers",107.62271,63.18058,164.3468
Western Asia,Female,60-64,"Trachea, bronchus, lung cancers",135.63067,79.8171,207.02779
Western Asia,Female,65-69,"Trachea, bronchus, lung cancers",153.19917,90.08409,233.4854
Western Asia,Female,70-74,"Trachea, bronchus, lung cancers",138.27583,80.89954,211.63374
Western Asia,Female,75-79,"Trachea, bronchus, lung cancers",124.44268,72.32653,191.01502
Western Asia,Female,80+,"Trachea, bronchus, lung cancers",193.71064,111.34481,301.4895
Western Asia,Female,All,"Trachea, bronchus, lung cancers",1031.36085,600.7328,1581.17602
Western Asia,Male,25-29,Ischaemic heart disease,171.57527,118.22879,217.58502
Western Asia,Male,30-34,Ischaemic heart disease,384.26939,262.86679,487.29471
Western Asia,Male,35-39,Ischaemic heart disease,710.41868,486.54803,903.64031
Western Asia,Male,40-44,Ischaemic heart disease,1388.30966,953.51173,1767.1876
Western Asia,Male,45-49,Ischaemic heart disease,2317.02941,1587.9051,2941.16419
Western Asia,Male,50-54,Ischaemic heart disease,3249.51439,2214.09964,4112.16924
Western Asia,Male,55-59,Ischaemic heart disease,4188.48007,2840.0503,5307.02968
Western Asia,Male,60-64,Ischaemic heart disease,4822.29239,3264.45088,6081.09843
Western Asia,Male,65-69,Ischaemic heart disease,5118.95811,3454.71968,6461.72841
Western Asia,Male,70-74,Ischaemic heart disease,4719.93502,3184.16842,5976.04424
Western Asia,Male,75-79,Ischaemic heart disease,4810.13628,3210.2248,6089.74413
Western Asia,Male,80+,Ischaemic heart disease,9201.13978,6114.61358,11624.00301
Western Asia,Male,All,Ischaemic heart disease,41082.05844,27629.71183,51939.02014
Western Asia,Male,25-29,Stroke,76.83984,40.82956,116.63499
Western Asia,Male,30-34,Stroke,108.91029,57.84271,165.26172
Western Asia,Male,35-39,Stroke,182.86281,97.82634,276.75296
Western Asia,Female,40-44,Chronic obstructive pulmonary disease,26.8228,10.7578,48.79431
Western Asia,Female,45-49,Chronic obstructive pulmonary disease,39.10027,15.48575,71.19326
Western Asia,Female,50-54,Chronic obstructive pulmonary disease,58.46508,22.33613,108.49586
Western Asia,Female,55-59,Chronic obstructive pulmonary disease,94.89759,36.03162,178.19954
Western Asia,Female,60-64,Chronic obstructive pulmonary disease,147.73898,55.5124,280.33738
Western Asia,Female,65-69,Chronic obstructive pulmonary disease,233.06787,85.34984,446.90138
Western Asia,Female,70-74,Chronic obstructive pulmonary disease,325.8843,117.49176,630.74035
Western Asia,Female,75-79,Chronic obstructive pulmonary disease,468.41219,170.51854,908.19685
Western Asia,Female,80+,Chronic obstructive pulmonary disease,1413.55703,500.56374,2769.26228
Western Asia,Female,All,Chronic obstructive pulmonary disease,2851.17589,1035.94358,5520.27633
Western Asia,Female,0-4,Lower respiratory infections,1352.93158,772.28397,1911.52733
Western Asia,Female,5-9,Lower respiratory infections,104.93924,63.38245,145.78169
Western Asia,Female,10-14,Lower respiratory infections,84.51667,49.5636,117.75686
Western Asia,Female,15-19,Lower respiratory infections,41.25974,26.35428,56.35111
Western Asia,Female,20-24,Lower respiratory infections,49.97853,32.98591,67.2984
Western Asia,Female,25-29,Lower respiratory infections,62.26503,42.75741,82.83687
Western Asia,Female,30-34,Lower respiratory infections,78.25067,55.21938,103.1
Western Asia,Female,35-39,Lower respiratory infections,87.89505,62.693,115.22701
Western Asia,Female,40-44,Lower respiratory infections,114.12776,81.95025,149.21437
Western Asia,Female,45-49,Lower respiratory infections,127.2782,91.02263,166.49912
Western Asia,Female,50-54,Lower respiratory infections,133.13425,93.7018,175.0722
Western Asia,Female,All,Lower respiratory infections,5409.94265,3508.2286,7353.62682
Western Asia,Female,25-29,"Trachea, bronchus, lung cancers",4.2325,2.50788,6.42432
Western Asia,Female,30-34,"Trachea, bronchus, lung cancers",6.9089,4.15842,10.44443
Western Asia,Male,All,Chronic obstructive pulmonary disease,4173.13009,1547.42606,8016.54987
Western Asia,Male,10-14,Lower respiratory infections,87.91827,51.44634,122.35894
Western Asia,Male,15-19,Lower respiratory infections,46.36456,29.59974,63.20134
Western Asia,Male,20-24,Lower respiratory infections,54.77917,36.52242,73.52526
Western Asia,Male,25-29,Lower respiratory infections,69.05126,47.07005,91.59848
Western Asia,Male,30-34,Lower respiratory infections,89.84494,63.44016,118.46044
Western Asia,Male,35-39,Lower respiratory infections,123.64461,88.50891,162.41935
Western Asia,Male,0-4,Lower respiratory infections,1764.94823,1006.21695,2493.62209
Western Asia,Male,5-9,Lower respiratory infections,87.94487,53.94557,121.30502
Western Asia,Male,40-44,Stroke,306.3384,165.01593,462.76037
Western Asia,Male,45-49,Stroke,463.07447,248.94841,697.64711
Western Asia,Male,50-54,Stroke,622.77015,330.46598,937.95295
Western Asia,Male,55-59,Stroke,804.64731,421.14433,1222.70888
Western Asia,Male,60-64,Stroke,1050.45096,548.09895,1588.67904
Western Asia,Male,65-69,Stroke,1259.57232,656.38687,1905.09741
Western Asia,Male,70-74,Stroke,1306.70857,677.87196,1980.52228
Western Asia,Male,75-79,Stroke,1536.80655,791.41211,2317.47096
Western Asia,Male,25-29,"Trachea, bronchus, lung cancers",5.28671,3.1437,8.06878
Western Asia,Male,30-34,"Trachea, bronchus, lung cancers",8.73256,5.13572,13.3336
Western Asia,Male,35-39,"Trachea, bronchus, lung cancers",28.83093,17.0961,44.0837
