Country,Sex,Cause,Value,Low,High
Timor-Leste,Female,"Trachea, bronchus, lung cancers",2.79349,0.75596,6.19767
Timor-Leste,Male,Chronic obstructive pulmonary disease,23.37809,4.45828,53.61074
Timor-Leste,Male,Ischaemic heart disease,86.36549,48.01757,121.94625
Timor-Leste,Male,Lower respiratory infections,59.18838,17.51231,108.22289
Timor-Leste,Male,Stroke,54.21543,19.29343,98.61056
Timor-Leste,Male,"Trachea, bronchus, lung cancers",5.11597,1.38446,11.35035
Tonga,Both,Chronic obstructive pulmonary disease,1.46072,0.0,4.50138
Tonga,Both,Ischaemic heart disease,11.27614,0.0,18.10228
Tonga,Both,Lower respiratory infections,2.1594,0.0,5.25284
Tonga,Both,Stroke,3.09304,0.0,7.22769
Tonga,Both,"Trachea, bronchus, lung cancers",0.58965,0.0,1.64678
Tonga,Female,Chronic obstructive pulmonary disease,0.38438,0.0,1.18452
Tonga,Female,Ischaemic heart disease,3.65973,0.0,5.87519
Tonga,Female,Lower respiratory infections,0.97588,0.0,2.37388
Tonga,Female,Stroke,1.6231,0.0,3.7928
Tonga,Female,"Trachea, bronchus, lung cancers",0.13612,0.0,0.38017
Tonga,Male,Chronic obstructive pulmonary disease,1.07634,0.0,3.31686
Tonga,Male,Ischaemic heart disease,7.61641,0.0,12.2271
Tonga,Male,Lower respiratory infections,1.18352,0.0,2.87896
Tonga,Male,Stroke,1.46994,0.0,3.43489
Tonga,Male,"Trachea, bronchus, lung cancers",0.45352,0.0,1.26661
Trinidad and Tobago,Both,Chronic obstructive pulmonary disease,10.50749,1.97195,27.44911
Trinidad and Tobago,Both,Ischaemic heart disease,240.77252,136.32594,332.20444
Trinidad and Tobago,Both,Lower respiratory infections,22.27827,7.04642,42.19249
Trinidad and Tobago,Both,Stroke,71.34115,26.57241,128.34664
Trinidad and Tobago,Both,"Trachea, bronchus, lung cancers",9.72721,4.22721,18.16361
Trinidad and Tobago,Female,Chronic obstructive pulmonary disease,2.64618,0.49661,6.91273
Trinidad and Tobago,Female,Ischaemic heart disease,98.357,55.68996,135.70748
Trinidad and Tobago,Female,Lower respiratory infections,9.37375,2.96483,17.75281
Trinidad and Tobago,Female,Stroke,33.20238,12.36688,59.7329
Trinidad and Tobago,Female,"Trachea, bronchus, lung cancers",2.21327,0.96183,4.13283
Trinidad and Tobago,Male,Chronic obstructive pulmonary disease,7.86131,1.47534,20.53638
Trinidad and Tobago,Male,Ischaemic heart disease,142.41552,80.63599,196.49695
Trinidad and Tobago,Male,Lower respiratory infections,12.90452,4.08159,24.43968
Trinidad and Tobago,Male,Stroke,38.13877,14.20553,68.61374
Trinidad and Tobago,Male,"Trachea, bronchus, lung cancers",7.51394,3.26537,14.03078
Tunisia,Both,Chronic obstructive pulmonary disease,284.66596,90.96179,568.96519
Tunisia,Both,Ischaemic heart disease,4680.53546,3125.93648,6150.28784
Tunisia,Both,Lower respiratory infections,425.77402,243.74048,620.78966
Tunisia,Both,Stroke,1273.75723,600.64413,1959.77809
Tunisia,Both,"Trachea, bronchus, lung cancers",214.93215,110.56832,346.49803
Tunisia,Female,Chronic obstructive pulmonary disease,110.72787,35.38184,221.3131
Tunisia,Female,Ischaemic heart disease,2115.51571,1412.86564,2779.81668
Tunisia,Female,Lower respiratory infections,200.33113,114.68244,292.08802
Tunisia,Female,Stroke,685.01792,323.0223,1053.95524
Tunisia,Female,"Trachea, bronchus, lung cancers",19.11384,9.8328,30.81395
Tunisia,Male,Chronic obstructive pulmonary disease,173.93808,55.57995,347.65209
Tunisia,Male,Ischaemic heart disease,2565.01975,1713.07084,3370.47116
Tunisia,Male,Lower respiratory infections,225.4429,129.05804,328.70164
Tunisia,Male,Stroke,588.73931,277.62183,905.82285
Tunisia,Male,"Trachea, bronchus, lung cancers",195.8183,100.73552,315.68408
Türkiye,Both,Chronic obstructive pulmonary disease,3796.9661,1255.10833,7678.2534
Türkiye,Both,Ischaemic heart disease,18871.64,12202.51596,24150.2236
Türkiye,Both,Lower respiratory infections,2720.094,1601.65694,3927.01245
Türkiye,Both,Stroke,6226.92075,3141.40127,9441.77153
Türkiye,Both,"Trachea, bronchus, lung cancers",3698.19802,2124.26977,5791.31745
Türkiye,Female,Chronic obstructive pulmonary disease,1589.34103,525.36554,3213.97738
Türkiye,Female,Ischaemic heart disease,9845.74282,6366.31654,12599.69408
Türkiye,Female,Lower respiratory infections,1446.87539,851.95512,2088.86078
Türkiye,Female,Stroke,3840.97762,1937.72371,5824.0075
Türkiye,Female,"Trachea, bronchus, lung cancers",572.8277,329.03607,897.03878
Türkiye,Male,Chronic obstructive pulmonary disease,2207.62507,729.74278,4464.27602
Türkiye,Male,Ischaemic heart disease,9025.89718,5836.19942,11550.52953
Türkiye,Male,Lower respiratory infections,1273.21861,749.70182,1838.15167
Türkiye,Male,Stroke,2385.94313,1203.67756,3617.76403
Türkiye,Male,"Trachea, bronchus, lung cancers",3125.37032,1795.2337,4894.27868
United Republic of Tanzania,Both,Chronic obstructive pulmonary disease,332.72756,81.45068,765.85936
United Republic of Tanzania,Both,Ischaemic heart disease,2453.09241,1400.81256,3364.25937
United Republic of Tanzania,Both,Lower respiratory infections,3382.85254,1438.81955,5813.03385
United Republic of Tanzania,Both,Stroke,1823.79145,774.69455,3014.8536
United Republic of Tanzania,Both,"Trachea, bronchus, lung cancers",10.89343,4.76932,19.68083
United Republic of Tanzania,Female,Chronic obstructive pulmonary disease,138.3335,33.86361,318.41067
United Republic of Tanzania,Female,Ischaemic heart disease,982.26365,560.9113,1347.11178
United Republic of Tanzania,Female,Lower respiratory infections,1595.60021,678.65233,2741.85112
United Republic of Tanzania,Female,Stroke,1022.08077,434.15073,1689.57031
United Republic of Tanzania,Female,"Trachea, bronchus, lung cancers",3.8133,1.66953,6.88937
United Republic of Tanzania,Male,Chronic obstructive pulmonary disease,194.39406,47.58707,447.44869
United Republic of Tanzania,Male,Ischaemic heart disease,1470.82876,839.90126,2017.14759
United Republic of Tanzania,Male,Lower respiratory infections,1787.25233,760.16722,3071.18274
United Republic of Tanzania,Male,Stroke,801.71068,340.54381,1325.28329
United Republic of Tanzania,Male,"Trachea, bronchus, lung cancers",7.08013,3.0998,12.79146
Uganda,Both,Chronic obstructive pulmonary disease,533.15671,166.78155,1048.49456
Uganda,Both,Ischaemic heart disease,2047.29163,1302.19295,2683.04095
Uganda,Both,Lower respiratory infections,4038.48276,2162.67038,5845.24283
Uganda,Both,Stroke,1747.70285,873.60481,2750.8387
Uganda,Both,"Trachea, bronchus, lung cancers",58.38927,28.85335,94.28159
Uganda,Female,Chronic obstructive pulmonary disease,183.11955,57.28327,360.11899
Uganda,Female,Ischaemic heart disease,908.94425,578.13981,1191.20042
Uganda,Female,Lower respiratory infections,1830.52663,980.27551,2649.47836
Uganda,Female,Stroke,867.84345,433.79927,1365.96296
Uganda,Female,"Trachea, bronchus, lung cancers",23.70375,11.71333,38.27463
Uganda,Male,Chronic obstructive pulmonary disease,350.03716,109.49827,688.37557
Uganda,Male,Ischaemic heart disease,1138.34737,724.05313,1491.84053
Uganda,Male,Lower respiratory infections,2207.95612,1182.39487,3195.76447
Uganda,Male,Stroke,879.85939,439.80554,1384.87574
Uganda,Male,"Trachea, bronchus, lung cancers",34.68552,17.14002,56.00696
Ukraine,Both,Chronic obstructive pulmonary disease,961.23807,255.01365,2220.01284
Ukraine,Both,Ischaemic heart disease,49314.69603,28394.41605,67961.72372
Ukraine,Both,Lower respiratory infections,934.0509,381.49656,1605.32141
Ukraine,Both,Stroke,8079.9687,3303.90994,13923.95116
Ukraine,Both,"Trachea, bronchus, lung cancers",912.69366,414.90086,1658.07284
Ukraine,Female,Chronic obstructive pulmonary disease,345.31823,91.61192,797.5245
Ukraine,Female,Ischaemic heart disease,27672.98842,15933.55348,38136.78569
Ukraine,Female,Lower respiratory infections,307.46918,125.58034,528.43679
Ukraine,Female,Stroke,4779.89664,1954.50609,8237.04272
Ukraine,Female,"Trachea, bronchus, lung cancers",162.29156,73.77602,294.83193
Ukraine,Male,Chronic obstructive pulmonary disease,615.91984,163.40174,1422.48834
Ukraine,Male,Ischaemic heart disease,21641.70761,12460.86257,29824.93804
Ukraine,Male,Lower respiratory infections,626.58172,255.91621,1076.88462
Ukraine,Male,Stroke,3300.07206,1349.40385,5686.90843
Ukraine,Male,"Trachea, bronchus, lung cancers",750.4021,341.12483,1363.24091
Uruguay,Both,Chronic obstructive pulmonary disease,113.65029,16.82584,302.86703
Uruguay,Both,Ischaemic heart disease,622.37554,323.33696,895.98217
Uruguay,Both,Lower respiratory infections,119.10092,30.07299,253.18318
Uruguay,Both,Stroke,210.17047,65.37482,398.78065
Uruguay,Both,"Trachea, bronchus, lung cancers",49.26329,19.14534,93.57213
Uruguay,Female,Chronic obstructive pulmonary disease,42.62988,6.31132,113.60451
Uruguay,Female,Ischaemic heart disease,303.46708,157.65742,436.87625
Uruguay,Female,Lower respiratory infections,68.43473,17.27978,145.47766
Uruguay,Female,Stroke,123.97353,38.56273,235.22927
Uruguay,Female,"Trachea, bronchus, lung cancers",13.49264,5.24368,25.62832
Uruguay,Male,Chronic obstructive pulmonary disease,71.02041,10.51452,189.26253
Uruguay,Male,Ischaemic heart disease,318.90846,165.67954,459.10592
Uruguay,Male,Lower respiratory infections,50.66619,12.79322,107.70552
Uruguay,Male,Stroke,86.19693,26.81209,163.55137
Uruguay,Male,"Trachea, bronchus, lung cancers",35.77065,13.90165,67.94382
United States of America,Both,Chronic obstructive pulmonary disease,10551.34348,1559.76792,28832.18742
United States of America,Both,Ischaemic heart disease,65363.60744,34716.88904,92364.89376
United States of America,Both,Lower respiratory infections,4164.39282,1083.3147,9519.47192
United States of America,Both,Stroke,9853.00066,3159.98076,19623.27243
United States of America,Both,"Trachea, bronchus, lung cancers",3942.03711,1701.32206,7490.55192
United States of America,Female,Chronic obstructive pulmonary disease,5520.32295,816.04989,15084.61801
United States of America,Female,Ischaemic heart disease,29022.91951,15415.08365,41012.10111
United States of America,Female,Lower respiratory infections,2187.07151,568.93929,4999.47211
United States of America,Female,Stroke,5723.83159,1835.7045,11399.60409
United States of America,Female,"Trachea, bronchus, lung cancers",1812.46992,782.2339,3444.00615
United States of America,Male,Chronic obstructive pulmonary disease,5031.02053,743.71803,13747.56941
United States of America,Male,Ischaemic heart disease,36340.68793,19301.80539,51352.79265
United States of America,Male,Lower respiratory infections,1977.32132,514.37541,4519.99981
United States of America,Male,Stroke,4129.16907,1324.27626,8223.66834
United States of America,Male,"Trachea, bronchus, lung cancers",2129.56719,919.08816,4046.54577
Uzbekistan,Both,Chronic obstructive pulmonary disease,412.77867,149.62571,766.2475
Uzbekistan,Both,Ischaemic heart disease,17692.95974,12051.85588,22810.56305
Uzbekistan,Both,Lower respiratory infections,1300.38745,881.67692,1768.44562
Uzbekistan,Both,Stroke,3907.0235,2109.03879,5962.85188
Uzbekistan,Both,"Trachea, bronchus, lung cancers",328.87346,189.59229,513.03471
Uzbekistan,Female,Chronic obstructive pulmonary disease,191.69396,69.48602,355.84451
Uzbekistan,Female,Ischaemic heart disease,8362.53322,5696.27958,10781.35565
Uzbekistan,Female,Lower respiratory infections,558.7931,378.86784,759.92367
Uzbekistan,Female,Stroke,1847.09055,997.07248,2819.0072
Uzbekistan,Female,"Trachea, bronchus, lung cancers",96.21588,55.4675,150.09447
Uzbekistan,Male,Chronic obstructive pulmonary disease,221.0847,80.13969,410.403
Uzbekistan,Male,Ischaemic heart disease,9330.42652,6355.5763,12029.20741
Uzbekistan,Male,Lower respiratory infections,741.59435,502.80909,1008.52195
Uzbekistan,Male,Stroke,2059.93295,1111.96631,3143.84468
Uzbekistan,Male,"Trachea, bronchus, lung cancers",232.65758,134.12479,362.94025
Saint Vincent and the Grenadines,Both,Chronic obstructive pulmonary disease,1.82396,0.27922,4.78835
Saint Vincent and the Grenadines,Both,Ischaemic heart disease,21.57193,11.36814,30.82401
Saint Vincent and the Grenadines,Both,Lower respiratory infections,3.81574,0.91112,7.64037
Saint Vincent and the Grenadines,Both,Stroke,8.33344,2.70062,15.83762
Saint Vincent and the Grenadines,Both,"Trachea, bronchus, lung cancers",0.31598,0.09808,0.6395
Saint Vincent and the Grenadines,Female,Chronic obstructive pulmonary disease,0.66911,0.10243,1.75659
Saint Vincent and the Grenadines,Female,Ischaemic heart disease,10.70714,5.64253,15.29937
Saint Vincent and the Grenadines,Female,Lower respiratory infections,1.76627,0.42175,3.53665
Saint Vincent and the Grenadines,Female,Stroke,4.23628,1.37285,8.05101
Saint Vincent and the Grenadines,Female,"Trachea, bronchus, lung cancers",0.14087,0.04373,0.28511
Saint Vincent and the Grenadines,Male,Chronic obstructive pulmonary disease,1.15484,0.17679,3.03176
Saint Vincent and the Grenadines,Male,Ischaemic heart disease,10.86479,5.72561,15.52464
Saint Vincent and the Grenadines,Male,Lower respiratory infections,2.04947,0.48937,4.10372
Saint Vincent and the Grenadines,Male,Stroke,4.09716,1.32777,7.78661
Saint Vincent and the Grenadines,Male,"Trachea, bronchus, lung cancers",0.17511,0.05435,0.35439
Venezuela (Bolivarian Republic of),Both,Chronic obstructive pulmonary disease,601.93257,150.51444,1341.94465
Venezuela (Bolivarian Republic of),Both,Ischaemic heart disease,5185.24371,3149.64007,7047.23461
Venezuela (Bolivarian Republic of),Both,Lower respiratory infections,1135.97863,513.00423,1819.94895
Venezuela (Bolivarian Republic of),Both,Stroke,1393.11176,617.34891,2266.44854
Venezuela (Bolivarian Republic of),Both,"Trachea, bronchus, lung cancers",289.64159,129.31319,505.23474
Venezuela (Bolivarian Republic of),Female,Chronic obstructive pulmonary disease,282.06534,70.531,628.83468
Venezuela (Bolivarian Republic of),Female,Ischaemic heart disease,2265.25517,1375.96974,3078.69515
Venezuela (Bolivarian Republic of),Female,Lower respiratory infections,531.3229,239.94368,851.2313
Venezuela (Bolivarian Republic of),Female,Stroke,723.38108,320.56188,1176.86609
Venezuela (Bolivarian Republic of),Female,"Trachea, bronchus, lung cancers",122.91417,54.87618,214.40466
Venezuela (Bolivarian Republic of),Male,Chronic obstructive pulmonary disease,319.86722,79.98344,713.10996
Venezuela (Bolivarian Republic of),Male,Ischaemic heart disease,2919.98854,1773.67032,3968.53946
Venezuela (Bolivarian Republic of),Male,Lower respiratory infections,604.65572,273.06054,968.71765
Venezuela (Bolivarian Republic of),Male,Stroke,669.73068,296.78703,1089.58245
Venezuela (Bolivarian Republic of),Male,"Trachea, bronchus, lung cancers",166.72743,74.43701,290.83008
Viet Nam,Both,Chronic obstructive pulmonary disease,4992.59166,1579.19922,10454.42551
Viet Nam,Both,Ischaemic heart disease,19257.97876,12191.14805,25065.59825
Viet Nam,Both,Lower respiratory infections,5332.25343,2975.75885,7833.63605
Viet Nam,Both,Stroke,20969.28799,10051.86414,32585.5864
Viet Nam,Both,"Trachea, bronchus, lung cancers",2014.92736,1099.63921,3270.01185
Viet Nam,Female,Chronic obstructive pulmonary disease,1891.63123,598.33905,3961.05252
Viet Nam,Female,Ischaemic heart disease,8465.53865,5359.05851,11018.48711
Viet Nam,Female,Lower respiratory infections,2552.44517,1424.43742,3749.80798
Viet Nam,Female,Stroke,9469.14741,4539.14236,14714.74479
Viet Nam,Female,"Trachea, bronchus, lung cancers",565.83848,308.80427,918.2954
Viet Nam,Male,Chronic obstructive pulmonary disease,3100.96043,980.86017,6493.37299
Viet Nam,Male,Ischaemic heart disease,10792.44011,6832.08954,14047.11114
Viet Nam,Male,Lower respiratory infections,2779.80826,1551.32143,4083.82806
Viet Nam,Male,Stroke,11500.14058,5512.72178,17870.84161
Viet Nam,Male,"Trachea, bronchus, lung cancers",1449.08888,790.83493,2351.71645
Vanuatu,Both,Chronic obstructive pulmonary disease,6.29192,0.0,21.32868
Vanuatu,Both,Ischaemic heart disease,55.88299,0.0,106.11523
Vanuatu,Both,Lower respiratory infections,9.14025,0.0,25.65359
Vanuatu,Both,Stroke,17.79802,0.0,43.82081
Vanuatu,Both,"Trachea, bronchus, lung cancers",0.4747,0.0,1.51791
Vanuatu,Female,Chronic obstructive pulmonary disease,2.11446,0.0,7.1677
Vanuatu,Female,Ischaemic heart disease,19.12014,0.0,36.3069
Vanuatu,Female,Lower respiratory infections,3.91508,0.0,10.9883
Vanuatu,Female,Stroke,7.6424,0.0,18.81648
Vanuatu,Female,"Trachea, bronchus, lung cancers",0.0632,0.0,0.20208
Vanuatu,Male,Chronic obstructive pulmonary disease,4.17747,0.0,14.16098
Vanuatu,Male,Ischaemic heart disease,36.76285,0.0,69.80833
Vanuatu,Male,Lower respiratory infections,5.22517,0.0,14.66529
Vanuatu,Male,Stroke,10.15562,0.0,25.00434
Vanuatu,Male,"Trachea, bronchus, lung cancers",0.4115,0.0,1.31583
Samoa,Both,Chronic obstructive pulmonary disease,2.96259,0.0,10.94774
Samoa,Both,Ischaemic heart disease,27.42696,0.0,53.93754
Samoa,Both,Lower respiratory infections,3.61666,0.0,10.76844
Samoa,Both,Stroke,8.37379,0.0,23.37694
Samoa,Both,"Trachea, bronchus, lung cancers",0.72833,0.0,2.44305
Samoa,Female,Chronic obstructive pulmonary disease,1.45464,0.0,5.37536
Samoa,Female,Ischaemic heart disease,12.57537,0.0,24.73057
Samoa,Female,Lower respiratory infections,1.91863,0.0,5.71262
Samoa,Female,Stroke,4.3884,0.0,12.25101
Samoa,Female,"Trachea, bronchus, lung cancers",0.20774,0.0,0.69683
Samoa,Male,Chronic obstructive pulmonary disease,1.50795,0.0,5.57238
Samoa,Male,Ischaemic heart disease,14.85159,0.0,29.20696
Samoa,Male,Lower respiratory infections,1.69803,0.0,5.05582
Samoa,Male,Stroke,3.98539,0.0,11.12593
Samoa,Male,"Trachea, bronchus, lung cancers",0.52059,0.0,1.74623
Yemen,Both,Chronic obstructive pulmonary disease,627.84396,163.15579,1251.28032
Yemen,Both,Ischaemic heart disease,7517.56334,4612.9945,10229.62509
Yemen,Both,Lower respiratory infections,2776.8799,1188.90203,4348.91913
Yemen,Both,Stroke,2327.93559,1007.57136,4142.50947
Yemen,Both,"Trachea, bronchus, lung cancers",90.51521,32.36967,173.4985
Yemen,Female,Chronic obstructive pulmonary disease,266.46512,69.24543,531.05959
Yemen,Female,Ischaemic heart disease,3339.67603,2049.32189,4544.50892
Yemen,Female,Lower respiratory infections,1254.79103,537.23015,1965.1497
Yemen,Female,Stroke,1274.51605,551.63291,2267.97289
